Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	* Laz / notes	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transform	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	divide	multiply	add
NoDesc	1	1	1	48		40				33	217	oskill	360	1	3	Eagle Stance											orb												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	58	1	3	Elemental Totem											orb												0	0	0
NoDesc	1		1	48		40				33	217	oskill	329	4	9	Hades Gate											scrd												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	357	3	7	Lion Stance											scrd												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	563	1	3	Other Banish											stor												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	400	16	19	Summon Acid Devils											stor												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	643	2	9	Overpower											swor												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	691	2	11	Time Strike											scyh												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	635	4	14	Guided Chain											bow												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	634	4	14	Phalanx											bow												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	669	11	22	Lightning Shield											staf												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	713	6	13	Mon Psionic Storm											scep												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	695	18	24	Shadow Blade											tkni												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	562	18	24	Other Avatar											amul												0	0	0
NoDesc	1	1	1	48		40				33	217	oskill	564	6	14	Other Blast Wave											tors												0	0	0
NoDesc	1	1	1	1	21	0				147	218	dmg-minion		1	5												staf												0	0	0
NoDesc	1	1	1	8	31	6				203	218	dmg-minion		6	10												staf												0	0	0
NoDesc	1	1	1	14	42	12				259	218	dmg-minion		11	15												staf												0	0	0
NoDesc	1	1	1	20	53	17				315	218	dmg-minion		16	20												staf												0	0	0
NoDesc	1	1	1	27	63	22				371	218	dmg-minion		21	25												staf												0	0	0
NoDesc	1	1	1	33	74	28				427	218	dmg-minion		26	30												staf												0	0	0
NoDesc	1	1	1	40	85	33				483	218	dmg-minion		31	35												staf												0	0	0
NoDesc	1	1	1	46	90	38				462	218	dmg-minion		36	40												staf												0	0	0
NoDesc	1	1	1	52	90	44				510	218	dmg-minion		41	45												staf												0	0	0
NoDesc	1	1	1	59		49				558	218	dmg-minion		46	50												staf												0	0	0
NoDesc	1	1	1	80		66				714	218	dmg-minion		51	75												staf												0	0	0
NoDesc	1	1	1	1	21	0				147	218	dmg-minion		1	3												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	13	41	11				252	218	dmg-minion		4	6												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	25	61	21				357	218	dmg-minion		7	9												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	37	81	31				462	218	dmg-minion		10	12												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	49	90	41				486	218	dmg-minion		13	15												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	61	90	51				576	218	dmg-minion		16	20												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	73		61				666	218	dmg-minion		21	30												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	80		66				714	218	dmg-minion		31	40												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	1	21	0				147	218	dmg-minion		1	3												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	13	41	11				252	218	dmg-minion		4	6												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	25	61	21				357	218	dmg-minion		7	9												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	37	81	31				462	218	dmg-minion		10	12												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	49	90	41				486	218	dmg-minion		13	15												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	61	90	51				576	218	dmg-minion		16	20												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	73		61				666	218	dmg-minion		21	30												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	80		66				714	218	dmg-minion		31	40												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	1	21	0				105	218	dmg-minion		1	3												ring												0	0	0
NoDesc	1	1	1	14	42	12				185	218	dmg-minion		4	6												ring												0	0	0
NoDesc	1	1	1	40	86	34				350	218	dmg-minion		7	11												ring												0	0	0
NoDesc	1	1	1	57		48				364	218	dmg-minion		12	15												ring												0	0	0
NoDesc	1	1	1	1	21	0				147	219	hp-minion		1	5												staf												0	0	0
NoDesc	1	1	1	8	31	6				203	219	hp-minion		6	10												staf												0	0	0
NoDesc	1	1	1	14	42	12				259	219	hp-minion		11	15												staf												0	0	0
NoDesc	1	1	1	20	53	17				315	219	hp-minion		16	20												staf												0	0	0
NoDesc	1	1	1	27	63	22				371	219	hp-minion		21	25												staf												0	0	0
NoDesc	1	1	1	33	74	28				427	219	hp-minion		26	30												staf												0	0	0
NoDesc	1	1	1	40	85	33				483	219	hp-minion		31	35												staf												0	0	0
NoDesc	1	1	1	46	90	38				462	219	hp-minion		36	40												staf												0	0	0
NoDesc	1	1	1	52	90	44				510	219	hp-minion		41	45												staf												0	0	0
NoDesc	1	1	1	59		49				558	219	hp-minion		46	50												staf												0	0	0
NoDesc	1	1	1	80		66				714	219	hp-minion		51	75												staf												0	0	0
NoDesc	1	1	1	1	21	0				147	219	hp-minion		1	3												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	13	41	11				252	219	hp-minion		4	6												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	25	61	21				357	219	hp-minion		7	9												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	37	81	31				462	219	hp-minion		10	12												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	49	90	41				486	219	hp-minion		13	15												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	61	90	51				576	219	hp-minion		16	20												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	73		61				666	219	hp-minion		21	30												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	80		66				714	219	hp-minion		31	40												amul	scep	wand	head	crsd	h2h	nagi						0	0	0
NoDesc	1	1	1	1	21	0				147	219	hp-minion		1	3												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	13	41	11				252	219	hp-minion		4	6												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	25	61	21				357	219	hp-minion		7	9												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	37	81	31				462	219	hp-minion		10	12												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	49	90	41				486	219	hp-minion		13	15												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	61	90	51				576	219	hp-minion		16	20												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	73		61				666	219	hp-minion		21	30												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	80		66				714	219	hp-minion		31	40												bswd	baxe	phlm	pelt	circ								0	0	0
NoDesc	1	1	1	1	21	0				105	219	hp-minion		1	3												ring												0	0	0
NoDesc	1	1	1	14	42	12				185	219	hp-minion		4	6												ring												0	0	0
NoDesc	1	1	1	40	86	34				350	219	hp-minion		7	11												ring												0	0	0
NoDesc	1	1	1	57		48				364	219	hp-minion		12	15												ring												0	0	0
NoDesc	1	1	1	5	27	4				208	220	pierce-cold		6	10												staf	orb	pelt	stor	pspe								0	0	0
NoDesc	1	1	1	16	46	14				320	220	pierce-cold		11	15												staf	orb	pelt	stor	pspe								0	0	0
NoDesc	1	1	1	28	65	23				432	220	pierce-cold		16	20												staf	orb	pelt	stor	pspe								0	0	0
NoDesc	1	1	1	39	83	32				544	220	pierce-cold		21	25												staf	orb	pelt	stor	pspe								0	0	0
NoDesc	1	1	1	50	90	42				656	220	pierce-cold		26	30												staf	orb	pelt	stor	pspe								0	0	0
NoDesc	1	1	1	61	90	51				768	220	pierce-cold		31	35												staf	orb	pelt	stor	pspe								0	0	0
NoDesc	1	1	1	75		62				904	220	pierce-cold		36	40												staf	orb	pelt	stor	pspe								0	0	0
NoDesc	1	1	1	80		66				952	220	pierce-cold		41	50												staf	orb	pelt	stor	pspe								0	0	0
NoDesc	1	1	1	9	34	8				155	220	pierce-cold		3	5												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	22	55	18				235	220	pierce-cold		6	8												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	35	77	29				315	220	pierce-cold		9	11												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	48	90	40				395	220	pierce-cold		12	14												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	60	90	50				475	220	pierce-cold		15	17												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	73		61				555	220	pierce-cold		18	20												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	80		66				595	220	pierce-cold		21	30												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	9	34	8				155	220	pierce-cold		3	5												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	22	55	18				235	220	pierce-cold		6	8												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	35	77	29				315	220	pierce-cold		9	11												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	48	90	40				395	220	pierce-cold		12	14												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	60	90	50				475	220	pierce-cold		15	17												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	73		61				555	220	pierce-cold		18	20												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	80		66				595	220	pierce-cold		21	30												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	25	61	21				102	220	pierce-cold		2	4												ring	belt	helm	nscy	nknf	ashd	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	42	89	35				144	220	pierce-cold		5	7												ring	belt	helm	nscy	nknf	ashd	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	59		49				186	220	pierce-cold		8	10												ring	belt	helm	nscy	nknf	ashd	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	80		66				238	220	pierce-cold		11	20												ring	belt	helm	nscy	nknf	ashd	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	5	27	4				208	220	pierce-fire		6	10												staf	orb	pelt	ashd	stor	pspe							0	0	0
NoDesc	1	1	1	16	46	14				320	220	pierce-fire		11	15												staf	orb	pelt	ashd	stor	pspe							0	0	0
NoDesc	1	1	1	28	65	23				432	220	pierce-fire		16	20												staf	orb	pelt	ashd	stor	pspe							0	0	0
NoDesc	1	1	1	39	83	32				544	220	pierce-fire		21	25												staf	orb	pelt	ashd	stor	pspe							0	0	0
NoDesc	1	1	1	50	90	42				656	220	pierce-fire		26	30												staf	orb	pelt	ashd	stor	pspe							0	0	0
NoDesc	1	1	1	61	90	51				768	220	pierce-fire		31	35												staf	orb	pelt	ashd	stor	pspe							0	0	0
NoDesc	1	1	1	75		62				904	220	pierce-fire		36	40												staf	orb	pelt	ashd	stor	pspe							0	0	0
NoDesc	1	1	1	80		66				952	220	pierce-fire		41	50												staf	orb	pelt	ashd	stor	pspe							0	0	0
NoDesc	1	1	1	9	34	8				155	220	pierce-fire		3	5												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	22	55	18				235	220	pierce-fire		6	8												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	35	77	29				315	220	pierce-fire		9	11												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	48	90	40				395	220	pierce-fire		12	14												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	60	90	50				475	220	pierce-fire		15	17												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	73		61				555	220	pierce-fire		18	20												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	80		66				595	220	pierce-fire		21	30												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	9	34	8				155	220	pierce-fire		3	5												wand	head	pzhm	azsd	pclb	pmac							0	0	0
NoDesc	1	1	1	22	55	18				235	220	pierce-fire		6	8												wand	head	pzhm	azsd	pclb	pmac							0	0	0
NoDesc	1	1	1	35	77	29				315	220	pierce-fire		9	11												wand	head	pzhm	azsd	pclb	pmac							0	0	0
NoDesc	1	1	1	48	90	40				395	220	pierce-fire		12	14												wand	head	pzhm	azsd	pclb	pmac							0	0	0
NoDesc	1	1	1	60	90	50				475	220	pierce-fire		15	17												wand	head	pzhm	azsd	pclb	pmac							0	0	0
NoDesc	1	1	1	73		61				555	220	pierce-fire		18	20												wand	head	pzhm	azsd	pclb	pmac							0	0	0
NoDesc	1	1	1	80		66				595	220	pierce-fire		21	30												wand	head	pzhm	azsd	pclb	pmac							0	0	0
NoDesc	1	1	1	25	61	21				102	220	pierce-fire		2	4												ring	belt	helm	nscy	nknf	club		azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	42	89	35				144	220	pierce-fire		5	7												ring	belt	helm	nscy	nknf	club		azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	59		49				186	220	pierce-fire		8	10												ring	belt	helm	nscy	nknf	club		azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	80		66				238	220	pierce-fire		11	20												ring	belt	helm	nscy	nknf	club		azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	5	27	4				208	220	pierce-ltng		6	10												staf	orb	h2h	stor				dstf					0	0	0
NoDesc	1	1	1	16	46	14				320	220	pierce-ltng		11	15												staf	orb	h2h	stor				dstf					0	0	0
NoDesc	1	1	1	28	65	23				432	220	pierce-ltng		16	20												staf	orb	h2h	stor				dstf					0	0	0
NoDesc	1	1	1	39	83	32				544	220	pierce-ltng		21	25												staf	orb	h2h	stor				dstf					0	0	0
NoDesc	1	1	1	50	90	42				656	220	pierce-ltng		26	30												staf	orb	h2h	stor				dstf					0	0	0
NoDesc	1	1	1	61	90	51				768	220	pierce-ltng		31	35												staf	orb	h2h	stor				dstf					0	0	0
NoDesc	1	1	1	75		62				904	220	pierce-ltng		36	40												staf	orb	h2h	stor				dstf					0	0	0
NoDesc	1	1	1	80		66				952	220	pierce-ltng		41	50												staf	orb	h2h	stor				dstf					0	0	0
NoDesc	1	1	1	9	34	8				155	220	pierce-ltng		3	5												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	22	55	18				235	220	pierce-ltng		6	8												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	35	77	29				315	220	pierce-ltng		9	11												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	48	90	40				395	220	pierce-ltng		12	14												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	60	90	50				475	220	pierce-ltng		15	17												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	73		61				555	220	pierce-ltng		18	20												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	80		66				595	220	pierce-ltng		21	30												glov	amul	scep	h2h	crsd	ishd							0	0	0
NoDesc	1	1	1	9	34	8				155	220	pierce-ltng		3	5												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	22	55	18				235	220	pierce-ltng		6	8												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	35	77	29				315	220	pierce-ltng		9	11												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	48	90	40				395	220	pierce-ltng		12	14												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	60	90	50				475	220	pierce-ltng		15	17												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	73		61				555	220	pierce-ltng		18	20												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	80		66				595	220	pierce-ltng		21	30												wand	head	pzhm	pclb	pmac								0	0	0
NoDesc	1	1	1	25	61	21				102	220	pierce-ltng		2	4												ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm		0	0	0
NoDesc	1	1	1	42	89	35				144	220	pierce-ltng		5	7												ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm		0	0	0
NoDesc	1	1	1	59		49				186	220	pierce-ltng		8	10												ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm		0	0	0
NoDesc	1	1	1	80		66				238	220	pierce-ltng		11	20												ring	belt	helm	nscy	nknf	ashd		azhm	pelt	pzhm	phlm		0	0	0
NoDesc	1	1	1	5	27	4				208	220	pierce-pois		6	10												staf	pelt	orb	stor	scyh	knif	tkni						0	0	0
NoDesc	1	1	1	16	46	14				320	220	pierce-pois		11	15												staf	pelt	orb	stor	scyh	knif	tkni						0	0	0
NoDesc	1	1	1	28	65	23				432	220	pierce-pois		16	20												staf	pelt	orb	stor	scyh	knif	tkni						0	0	0
NoDesc	1	1	1	39	83	32				544	220	pierce-pois		21	25												staf	pelt	orb	stor	scyh	knif	tkni						0	0	0
NoDesc	1	1	1	50	90	42				656	220	pierce-pois		26	30												staf	pelt	orb	stor	scyh	knif	tkni						0	0	0
NoDesc	1	1	1	61	90	51				768	220	pierce-pois		31	35												staf	pelt	orb	stor	scyh	knif	tkni						0	0	0
NoDesc	1	1	1	75		62				904	220	pierce-pois		36	40												staf	pelt	orb	stor	scyh	knif	tkni						0	0	0
NoDesc	1	1	1	80		66				952	220	pierce-pois		41	50												staf	pelt	orb	stor	scyh	knif	tkni						0	0	0
NoDesc	1	1	1	9	34	8				155	220	pierce-pois		3	5												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	22	55	18				235	220	pierce-pois		6	8												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	35	77	29				315	220	pierce-pois		9	11												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	48	90	40				395	220	pierce-pois		12	14												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	60	90	50				475	220	pierce-pois		15	17												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	73		61				555	220	pierce-pois		18	20												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	80		66				595	220	pierce-pois		21	30												glov	amul	scep	h2h	crsd	dbow	ishd						0	0	0
NoDesc	1	1	1	9	34	8				155	220	pierce-pois		3	5												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	22	55	18				235	220	pierce-pois		6	8												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	35	77	29				315	220	pierce-pois		9	11												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	48	90	40				395	220	pierce-pois		12	14												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	60	90	50				475	220	pierce-pois		15	17												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	73		61				555	220	pierce-pois		18	20												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	80		66				595	220	pierce-pois		21	30												pzhm	azsd	pclb	pmac	pspe	phlm	bswd						0	0	0
NoDesc	1	1	1	25	61	21				102	220	pierce-pois		2	4												ring	belt	helm	ashd	basd	baxe	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	42	89	35				144	220	pierce-pois		5	7												ring	belt	helm	ashd	basd	baxe	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	59		49				186	220	pierce-pois		8	10												ring	belt	helm	ashd	basd	baxe	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	80		66				238	220	pierce-pois		11	20												ring	belt	helm	ashd	basd	baxe	club	azhm	pelt	pzhm	phlm	pclb	0	0	0
NoDesc	1	1	1	2	22	2				110	221	heal-melee		1	3												weap	phlm						staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	13	41	11				180	221	heal-melee		4	6												weap	phlm						staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	24	59	20				250	221	heal-melee		7	9												weap	phlm						staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	36	78	30				320	221	heal-melee		10	12												weap	phlm						staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	47	90	39				390	221	heal-melee		13	15												weap							staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	58	90	48				460	221	heal-melee		16	40												weap							staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	69		58				530	221	heal-melee		41	100												weap							staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	15	43	12				190	221	heal-melee		1	2												ring	glov	belt	basd	azhm	azsd	pzhm						0	0	0
NoDesc	1	1	1	32	73	27				300	221	heal-melee		3	4												ring	glov	belt	basd	azhm	azsd	pzhm						0	0	0
NoDesc	1	1	1	50		42				410	221	heal-melee		5	6												ring	glov	belt	basd	azhm	azsd	pzhm						0	0	0
NoDesc	1	1	1	2	22	2				110	222	mana-melee		1	3												weap	phlm						staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	13	41	11				180	222	mana-melee		4	6												weap	phlm						staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	24	59	20				250	222	mana-melee		7	9												weap	phlm						staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	36	78	30				320	222	mana-melee		10	12												weap	phlm						staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	47	90	39				390	222	mana-melee		13	15												weap							staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	58	90	48				460	222	mana-melee		16	40												weap							staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	69		58				530	222	mana-melee		41	100												weap							staf	wand	orb	bow	xbow	0	0	0
NoDesc	1	1	1	15	43	12				190	222	mana-melee		1	2												ring	glov	belt	basd	azhm	azsd	pzhm						0	0	0
NoDesc	1	1	1	32	73	27				300	222	mana-melee		3	4												ring	glov	belt	basd	azhm	azsd	pzhm						0	0	0
NoDesc	1	1	1	50		42				410	222	mana-melee		5	6												ring	glov	belt	basd	azhm	azsd	pzhm						0	0	0
NoDesc	1	1	1	8	50	6				30	223	hit-skill	451	5	2	Flamefront											weap							thro	wand	misl	staf		0	0	0
NoDesc	1	1	1	24		20				50	223	hit-skill	525	2	7	Mon Pain Spirit											weap							thro	wand	misl	staf		0	0	0
NoDesc	1	1	1	40		33				140	223	hit-skill	542	8	4	Mon Time Strike Target											weap							thro	wand	misl	staf		0	0	0
NoDesc	1	1	1	56		46				90	223	hit-skill	563	1	6	Other Banish											amul												0	0	0
NoDesc	1	1	1	72		60				260	223	hit-skill	492	25	8	Mon Arrow											bow												0	0	0
NoDesc	1	1	1	8		6				30	223	att-skill	263	15	4	Punisher											mele							thro	wand	xbow	bow	staf	0	0	0
NoDesc	1	1	1	16		13				40	223	att-skill	453	5	37	Flamestrike											mele							thro	wand	xbow	bow	staf	0	0	0
NoDesc	1	1	1	24		20				50	223	att-skill	687	5	7	Dark Power											nscy	nknf											0	0	0
NoDesc	1	1	1	32		26				60	223	att-skill	443	16	19	Mind Flay											mele							thro	wand	xbow	bow	staf	0	0	0
NoDesc	1	1	1	40		33				70	223	att-skill	473	12	21	Arcane Torrent											mele							thro	wand	xbow	bow	staf	0	0	0
NoDesc	1	1	1	48		40				80	223	att-skill	313	15	33	Better Bloodstorm											ishd												0	0	0
NoDesc	1	1	1	56		46				90	223	att-skill	314	30	28	Magic Missiles											mele							thro	wand	xbow	bow	staf	0	0	0
NoDesc	1	1	1	64		53				100	223	att-skill	447	5	24	Rapture											mele							thro	wand	xbow	bow	staf	0	0	0
NoDesc	1	1	1	72		60				110	223	att-skill	469	25	36	Carpet of Spiders											basd												0	0	0
NoDesc	1	1	1	80		66				120	223	att-skill	699	20	19	Cataclysm											mele							thro	wand	xbow	bow	staf	0	0	0
NoDesc	1	1	1	8		6				30	223	death-skill	564	100	22	Other Blast Wave											belt												0	0	0
NoDesc	1	1	1	24		20				50	223	death-skill	828	100	31	Shadow Avatar											helm												0	0	0
NoDesc	1	1	1	40		33				70	223	death-skill	399	100	24	Gamma Field											glov												0	0	0
NoDesc	1	1	1	56		46				90	223	death-skill	824	100	27	Meteor Shower											shld												0	0	0
NoDesc	1	1	1	72		60				110	223	death-skill	680	100	52	Supernova											ring												0	0	0
NoDesc	1		1	8		6				30	223	levelup-skill	469	100	29	Carpet of Spiders											amul												0	0	0
NoDesc	1	1	1	24		20				50	223	levelup-skill	566	100	41	Other Fire Cascade											helm												0	0	0
NoDesc	1	1	1	40		33				70	223	levelup-skill	29	100	39	Unholy Armor											belt												0	0	0
NoDesc	1	1	1	56		46				90	223	levelup-skill	328	100	24	Queen of Blades											tors												0	0	0
NoDesc	1	1	1	72		60				110	223	levelup-skill	762	100	21	Mon Beacon Target											ring												0	0	0
NoDesc	1	1	1	8		6				30	223	damage-skill	54	6	1	Teleport											tors												0	0	0
NoDesc	1	1	1	32		26				60	223	damage-skill	398	2	16	Plague Avatar											helm												0	0	0
NoDesc	1	1	1	64		53				100	223	damage-skill	697	1	8	Nightmare											amul												0	0	0
NoDesc	1	1	1	48		40				80	223	damage-skill	540	5	13	Mon Thunder Hammer											tors												0	0	0
NoDesc	1	1	1	40		33				70	223	getatt-skill	496	1	17	Mon Celerity											boot												0	0	0
NoDesc	1	1	1	72		60				110	223	gethitr-skill	779	10	3	Mon Safe Spike Nova											helm												0	0	0
NoDesc	1	1	1	16		13				40	223	gethit-skill	712	1	4	Timerless Charm											shld												0	0	0
NoDesc	1	1	1	24		20				50	223	gethit-skill	702	1	8	Glacial Nova											belt												0	0	0
NoDesc	1	1	1	56		46				90	223	gethit-skill	387	3	21	Hunting Banshee											shld												0	0	0
NoDesc	1	1	1	80		66				120	223	gethit-skill	589	1	6	Vampiric Icon											ring												0	0	0
NoDesc	1	1	1	8		6				30	223	kill-skill	1013	1	31	Mark of the Wild											weap							staf	wand	orb			0	0	0
NoDesc	1	1	1	24		20				50	223	kill-skill	386	20	14	Elemental											weap							staf	wand	orb			0	0	0
NoDesc	1	1	1	40		33				70	223	kill-skill	595	16	7	Item Shower of Rocks											weap							staf	wand	orb			0	0	0
NoDesc	1	1	1	56		46				90	223	kill-skill	330	5	44	Doom											amul												0	0	0
NoDesc	1	1	1	72		60				110	223	kill-skill	511	2	15	Mon Gift of Inner Fire											weap							staf	wand	orb			0	0	0
NoDesc	1	1	1	1	23	0				210	263	dmg-minion		2	6	Jewel only											jewl												0	0	0
