#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	strBonus	dexBonus	type	sockettype	class
G6+	\orange;Tainted Shrine (4)	\blue;+x% to Summoned Minion Damage\n+x% to Summoned Minion Attack Rating\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Tainted				prsh		-1
G7+	\orange;Tainted Shrine (3)	\blue;+x% to Summoned Minion Damage\n+x% to Summoned Minion Attack Rating\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Tainted				prsh		-1
G8+	\orange;Tainted Shrine (2)	\blue;+x% to Summoned Minion Damage\n+x% to Summoned Minion Attack Rating\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Tainted				prsh		-1
G9+	\orange;Tainted Shrine (1)	\blue;+x% to Summoned Minion Damage\n+x% to Summoned Minion Attack Rating\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Tainted				prsh		-1
H0+	\orange;Fascinating Shrine (10)	\blue;+x% to Fire Spell Damage\n-x% to Enemy Fire Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Fascinating				prsh,flsh		-1
H0+S	\orange;Fascinating Vessel	(Right Click to Collect)	1	2	2		0	0	0									#Fascinating				shco		-1
H1+	\orange;Fascinating Shrine (9)	\blue;+x% to Fire Spell Damage\n-x% to Enemy Fire Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Fascinating				prsh		-1
H2+	\orange;Fascinating Shrine (8)	\blue;+x% to Fire Spell Damage\n-x% to Enemy Fire Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Fascinating				prsh		-1
H3+	\orange;Fascinating Shrine (7)	\blue;+x% to Fire Spell Damage\n-x% to Enemy Fire Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Fascinating				prsh		-1
H4+	\orange;Fascinating Shrine (6)	\blue;+x% to Fire Spell Damage\n-x% to Enemy Fire Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Fascinating				prsh		-1
H5+	\orange;Fascinating Shrine (5)	\blue;+x% to Fire Spell Damage\n-x% to Enemy Fire Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Fascinating				prsh		-1
H6+	\orange;Fascinating Shrine (4)	\blue;+x% to Fire Spell Damage\n-x% to Enemy Fire Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Fascinating				prsh		-1
H7+	\orange;Fascinating Shrine (3)	\blue;+x% to Fire Spell Damage\n-x% to Enemy Fire Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Fascinating				prsh		-1
H8+	\orange;Fascinating Shrine (2)	\blue;+x% to Fire Spell Damage\n-x% to Enemy Fire Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Fascinating				prsh		-1
H9+	\orange;Fascinating Shrine (1)	\blue;+x% to Fire Spell Damage\n-x% to Enemy Fire Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Fascinating				prsh		-1
I0+	\orange;Ornate Shrine (10)	\blue;+x% to Lightning Spell Damage\n-x% to Enemy Lightning Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Ornate				prsh,flsh		-1
I0+S	\orange;Ornate Vessel	(Right Click to Collect)	1	2	2		0	0	0									#Ornate				shco		-1
I1+	\orange;Ornate Shrine (9)	\blue;+x% to Lightning Spell Damage\n-x% to Enemy Lightning Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Ornate				prsh		-1
I2+	\orange;Ornate Shrine (8)	\blue;+x% to Lightning Spell Damage\n-x% to Enemy Lightning Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Ornate				prsh		-1
I3+	\orange;Ornate Shrine (7)	\blue;+x% to Lightning Spell Damage\n-x% to Enemy Lightning Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Ornate				prsh		-1
I4+	\orange;Ornate Shrine (6)	\blue;+x% to Lightning Spell Damage\n-x% to Enemy Lightning Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Ornate				prsh		-1
I5+	\orange;Ornate Shrine (5)	\blue;+x% to Lightning Spell Damage\n-x% to Enemy Lightning Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Ornate				prsh		-1
I6+	\orange;Ornate Shrine (4)	\blue;+x% to Lightning Spell Damage\n-x% to Enemy Lightning Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Ornate				prsh		-1
I7+	\orange;Ornate Shrine (3)	\blue;+x% to Lightning Spell Damage\n-x% to Enemy Lightning Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Ornate				prsh		-1
I8+	\orange;Ornate Shrine (2)	\blue;+x% to Lightning Spell Damage\n-x% to Enemy Lightning Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Ornate				prsh		-1
I9+	\orange;Ornate Shrine (1)	\blue;+x% to Lightning Spell Damage\n-x% to Enemy Lightning Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Ornate				prsh		-1
J0+	\orange;Sacred Shrine (10)	\blue;+x% to Cold Spell Damage\n-x% to Enemy Cold Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Sacred				prsh,flsh		-1
J0+S	\orange;Sacred Vessel	(Right Click to Collect)	1	2	2		0	0	0									#Sacred				shco		-1
J1+	\orange;Sacred Shrine (9)	\blue;+x% to Cold Spell Damage\n-x% to Enemy Cold Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Sacred				prsh		-1
J2+	\orange;Sacred Shrine (8)	\blue;+x% to Cold Spell Damage\n-x% to Enemy Cold Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Sacred				prsh		-1
J3+	\orange;Sacred Shrine (7)	\blue;+x% to Cold Spell Damage\n-x% to Enemy Cold Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Sacred				prsh		-1
J4+	\orange;Sacred Shrine (6)	\blue;+x% to Cold Spell Damage\n-x% to Enemy Cold Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Sacred				prsh		-1
J5+	\orange;Sacred Shrine (5)	\blue;+x% to Cold Spell Damage\n-x% to Enemy Cold Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Sacred				prsh		-1
J6+	\orange;Sacred Shrine (4)	\blue;+x% to Cold Spell Damage\n-x% to Enemy Cold Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Sacred				prsh		-1
J7+	\orange;Sacred Shrine (3)	\blue;+x% to Cold Spell Damage\n-x% to Enemy Cold Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Sacred				prsh		-1
J8+	\orange;Sacred Shrine (2)	\blue;+x% to Cold Spell Damage\n-x% to Enemy Cold Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Sacred				prsh		-1
J9+	\orange;Sacred Shrine (1)	\blue;+x% to Cold Spell Damage\n-x% to Enemy Cold Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Sacred				prsh		-1
K0+	\orange;Shimmering Shrine (10)	\blue;+x% to Poison Spell Damage\n-x% to Enemy Poison Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Shimmering				prsh,flsh		-1
K0+S	\orange;Shimmering Vessel	(Right Click to Collect)	1	2	2		0	0	0									#Shimmering				shco		-1
K1+	\orange;Shimmering Shrine (9)	\blue;+x% to Poison Spell Damage\n-x% to Enemy Poison Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Shimmering				prsh		-1
K2+	\orange;Shimmering Shrine (8)	\blue;+x% to Poison Spell Damage\n-x% to Enemy Poison Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Shimmering				prsh		-1
K3+	\orange;Shimmering Shrine (7)	\blue;+x% to Poison Spell Damage\n-x% to Enemy Poison Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Shimmering				prsh		-1
K4+	\orange;Shimmering Shrine (6)	\blue;+x% to Poison Spell Damage\n-x% to Enemy Poison Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Shimmering				prsh		-1
K5+	\orange;Shimmering Shrine (5)	\blue;+x% to Poison Spell Damage\n-x% to Enemy Poison Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Shimmering				prsh		-1
K6+	\orange;Shimmering Shrine (4)	\blue;+x% to Poison Spell Damage\n-x% to Enemy Poison Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Shimmering				prsh		-1
K7+	\orange;Shimmering Shrine (3)	\blue;+x% to Poison Spell Damage\n-x% to Enemy Poison Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Shimmering				prsh		-1
K8+	\orange;Shimmering Shrine (2)	\blue;+x% to Poison Spell Damage\n-x% to Enemy Poison Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Shimmering				prsh		-1
K9+	\orange;Shimmering Shrine (1)	\blue;+x% to Poison Spell Damage\n-x% to Enemy Poison Resistance\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Shimmering				prsh		-1
Kx1	\purple;Earth Essence	\yellow;This Recipe will create a Rune of the same Element\n\grey;Cube with Primal Rune to Upgrade\n\nCube Reagent	1	1	2		0	0	0									EarthEssence				thng,esse		-1
Kx2	\purple;Magic Essence	\yellow;This Recipe will create a Rune of the same Element\n\grey;Cube with Primal Rune to Upgrade\n\nCube Reagent	1	1	2		0	0	0									MagicEssence				thng,esse		-1
Kx3	\purple;Venomous Essence	\yellow;This Recipe will create a Rune of the same Element\n\grey;Cube with Primal Rune to Upgrade\n\nCube Reagent	1	1	2		0	0	0									VenomousEssence				thng,esse		-1
Kx4	\purple;Lightning Essence	\yellow;This Recipe will create a Rune of the same Element\n\grey;Cube with Primal Rune to Upgrade\n\nCube Reagent	1	1	2		0	0	0									LightningEssence				thng,esse		-1
Kx5	\purple;Icy Essence	\yellow;This Recipe will create a Rune of the same Element\n\grey;Cube with Primal Rune to Upgrade\n\nCube Reagent	1	1	2		0	0	0									IcyEssence				thng,esse		-1
Kx6	\purple;Fiery Essence	\yellow;This Recipe will create a Rune of the same Element\n\grey;Cube with Primal Rune to Upgrade\n\nCube Reagent	1	1	2		0	0	0									FieryEssence				thng,esse		-1
M0+	\orange;Spiritual Shrine (10)	\blue;+x% Cast Speed\nMaximum Mana +x%\nRegenerate Mana +x%\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Spiritual				prsh,flsh		-1
M0+S	\orange;Spiritual Vessel	(Right Click to Collect)	1	2	2		0	0	0									#Spiritual				shco		-1
M1+	\orange;Spiritual Shrine (9)	\blue;+x% Cast Speed\nMaximum Mana +x%\nRegenerate Mana +x%\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Spiritual				prsh		-1
M2+	\orange;Spiritual Shrine (8)	\blue;+x% Cast Speed\nMaximum Mana +x%\nRegenerate Mana +x%\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Spiritual				prsh		-1
M3+	\orange;Spiritual Shrine (7)	\blue;+x% Cast Speed\nMaximum Mana +x%\nRegenerate Mana +x%\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Spiritual				prsh		-1
M4+	\orange;Spiritual Shrine (6)	\blue;+x% Cast Speed\nMaximum Mana +x%\nRegenerate Mana +x%\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Spiritual				prsh		-1
M5+	\orange;Spiritual Shrine (5)	\blue;+x% Cast Speed\nMaximum Mana +x%\nRegenerate Mana +x%\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Spiritual				prsh		-1
M6+	\orange;Spiritual Shrine (4)	\blue;+x% Cast Speed\nMaximum Mana +x%\nRegenerate Mana +x%\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Spiritual				prsh		-1
M7+	\orange;Spiritual Shrine (3)	\blue;+x% Cast Speed\nMaximum Mana +x%\nRegenerate Mana +x%\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Spiritual				prsh		-1
M8+	\orange;Spiritual Shrine (2)	\blue;+x% Cast Speed\nMaximum Mana +x%\nRegenerate Mana +x%\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Spiritual				prsh		-1
M9+	\orange;Spiritual Shrine (1)	\blue;+x% Cast Speed\nMaximum Mana +x%\nRegenerate Mana +x%\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Spiritual				prsh		-1
N0+	\orange;Magical Shrine (10)	\blue;+x% to Summoned Minion Life\n+x% to Summoned Minion Resistances\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Magical				prsh,flsh		-1
N0+S	\orange;Magical Vessel	(Right Click to Collect)	1	2	2		0	0	0									#Magical				shco		-1
N1+	\orange;Magical Shrine (9)	\blue;+x% to Summoned Minion Life\n+x% to Summoned Minion Resistances\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Magical				prsh		-1
N2+	\orange;Magical Shrine (8)	\blue;+x% to Summoned Minion Life\n+x% to Summoned Minion Resistances\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Magical				prsh		-1
N3+	\orange;Magical Shrine (7)	\blue;+x% to Summoned Minion Life\n+x% to Summoned Minion Resistances\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Magical				prsh		-1
N4+	\orange;Magical Shrine (6)	\blue;+x% to Summoned Minion Life\n+x% to Summoned Minion Resistances\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Magical				prsh		-1
N5+	\orange;Magical Shrine (5)	\blue;+x% to Summoned Minion Life\n+x% to Summoned Minion Resistances\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Magical				prsh		-1
N6+	\orange;Magical Shrine (4)	\blue;+x% to Summoned Minion Life\n+x% to Summoned Minion Resistances\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Magical				prsh		-1
N7+	\orange;Magical Shrine (3)	\blue;+x% to Summoned Minion Life\n+x% to Summoned Minion Resistances\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Magical				prsh		-1
N8+	\orange;Magical Shrine (2)	\blue;+x% to Summoned Minion Life\n+x% to Summoned Minion Resistances\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Magical				prsh		-1
N9+	\orange;Magical Shrine (1)	\blue;+x% to Summoned Minion Life\n+x% to Summoned Minion Resistances\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Magical				prsh		-1
O0+	\orange;Enchanted Shrine (10)	\blue;Magic Resist +x%\n+x% to Physical/Magic Spell Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Enchanted				prsh,flsh		-1
O0+S	\orange;Enchanted Vessel	(Right Click to Collect)	1	2	2		0	0	0									#Enchanted				shco		-1
O1+	\orange;Enchanted Shrine (9)	\blue;Magic Resist +x%\n+x% to Physical/Magic Spell Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Enchanted				prsh		-1
O2+	\orange;Enchanted Shrine (8)	\blue;Magic Resist +x%\n+x% to Physical/Magic Spell Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Enchanted				prsh		-1
O3+	\orange;Enchanted Shrine (7)	\blue;Magic Resist +x%\n+x% to Physical/Magic Spell Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Enchanted				prsh		-1
O4+	\orange;Enchanted Shrine (6)	\blue;Magic Resist +x%\n+x% to Physical/Magic Spell Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Enchanted				prsh		-1
O5+	\orange;Enchanted Shrine (5)	\blue;Magic Resist +x%\n+x% to Physical/Magic Spell Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Enchanted				prsh		-1
O6+	\orange;Enchanted Shrine (4)	\blue;Magic Resist +x%\n+x% to Physical/Magic Spell Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Enchanted				prsh		-1
O7+	\orange;Enchanted Shrine (3)	\blue;Magic Resist +x%\n+x% to Physical/Magic Spell Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Enchanted				prsh		-1
O8+	\orange;Enchanted Shrine (2)	\blue;Magic Resist +x%\n+x% to Physical/Magic Spell Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Enchanted				prsh		-1
O9+	\orange;Enchanted Shrine (1)	\blue;Magic Resist +x%\n+x% to Physical/Magic Spell Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Enchanted				prsh		-1
Q0+	\orange;Hidden Shrine (10)	\blue;1% Reanimate as: Random Monster\n1% Reanimate as: Random Monster\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Hidden				prsh,flsh		-1
Q0+S	\orange;Hidden Vessel	(Right Click to Collect)	1	2	2		0	0	0									#Hidden				shco		-1
Q1+	\orange;Hidden Shrine (9)	\blue;1% Reanimate as: Random Monster\n1% Reanimate as: Random Monster\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Hidden				prsh		-1
Q2+	\orange;Hidden Shrine (8)	\blue;1% Reanimate as: Random Monster\n1% Reanimate as: Random Monster\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Hidden				prsh		-1
Q3+	\orange;Hidden Shrine (7)	\blue;1% Reanimate as: Random Monster\n1% Reanimate as: Random Monster\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Hidden				prsh		-1
Q4+	\orange;Hidden Shrine (6)	\blue;1% Reanimate as: Random Monster\n1% Reanimate as: Random Monster\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Hidden				prsh		-1
Q5+	\orange;Hidden Shrine (5)	\blue;1% Reanimate as: Random Monster\n1% Reanimate as: Random Monster\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Hidden				prsh		-1
Q6+	\orange;Hidden Shrine (4)	\blue;1% Reanimate as: Random Monster\n1% Reanimate as: Random Monster\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Hidden				prsh		-1
Q7+	\orange;Hidden Shrine (3)	\blue;1% Reanimate as: Random Monster\n1% Reanimate as: Random Monster\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Hidden				prsh		-1
Q8+	\orange;Hidden Shrine (2)	\blue;1% Reanimate as: Random Monster\n1% Reanimate as: Random Monster\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Hidden				prsh		-1
Q9+	\orange;Hidden Shrine (1)	\blue;1% Reanimate as: Random Monster\n1% Reanimate as: Random Monster\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Hidden				prsh		-1
R0+	\orange;Trinity Shrine (10)	\blue;+x to All Attributes\n+x% to Innate Elemental Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Stone				prsh,flsh		-1
R0+S	\orange;Trinity Vessel	(Right Click to Collect)	1	2	2		0	0	0									#Stone				shco		-1
R1+	\orange;Trinity Shrine (9)	\blue;+x to All Attributes\n+x% to Innate Elemental Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Stone				prsh		-1
R2+	\orange;Trinity Shrine (8)	\blue;+x to All Attributes\n+x% to Innate Elemental Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Stone				prsh		-1
R3+	\orange;Trinity Shrine (7)	\blue;+x to All Attributes\n+x% to Innate Elemental Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Stone				prsh		-1
R4+	\orange;Trinity Shrine (6)	\blue;+x to All Attributes\n+x% to Innate Elemental Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Stone				prsh		-1
R5+	\orange;Trinity Shrine (5)	\blue;+x to All Attributes\n+x% to Innate Elemental Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Stone				prsh		-1
R6+	\orange;Trinity Shrine (4)	\blue;+x to All Attributes\n+x% to Innate Elemental Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Stone				prsh		-1
R7+	\orange;Trinity Shrine (3)	\blue;+x to All Attributes\n+x% to Innate Elemental Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Stone				prsh		-1
R8+	\orange;Trinity Shrine (2)	\blue;+x to All Attributes\n+x% to Innate Elemental Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Stone				prsh		-1
R9+	\orange;Trinity Shrine (1)	\blue;+x to All Attributes\n+x% to Innate Elemental Damage\n\grey;Cube with Sacred Rare or Crafted Weapon/Armor to Craft\n\nCube Reagent	1	2	2		0	0	0									@Stone				prsh		-1
Ysh1	Arcane Seal		1	1	2		0	0	0									lab_rn1				###1		-1
Ysh2	Necklace		1	1	2		0	0	0									lab_amu				###2		-1
[01	\gold;Lord of Lies Trophy	\blue;Enhanced Weapon Damage +20%\n\grey;Cube with the Book of Lies to Add Bonus\n	1	1	2		0	0	0									trophy12				thng,trph		-1
[02	\gold;Legacy of Blood Trophy	\blue;Total Character Defense 20%\n\grey;Cube with the Legacy of Blood to Add Bonus\n	1	1	2		0	0	0									trophy01				thng,trph		-1
[03	\gold;Judgement Day Trophy	\blue;5% to All Attributes\n\grey;Cube with the Crystalline Flame Medallion to Add Bonus\n	1	1	2		0	0	0									trophy05				thng,trph		-1
[04	\gold;Yshari Sanctum Trophy	\blue;Maximum Mana: +5%\nMaximum Life: +5%\n\grey;Cube with the Ancient Repositories to Add Bonus\n	1	1	2		0	0	0									trophy14				thng,trph		-1
[05	\gold;Kingdom of Shadow Trophy	\blue;10% Movement Speed\n\grey;Cube with the Eternal Bone Pile to Add Bonus\n	1	1	2		0	0	0									trophy07				thng,trph		-1
[06	\gold;Duncraig Trophy	\blue;10% Combat Speeds\n\grey;Cube with the Demonsbane to Add Bonus\n	1	1	2		0	0	0									trophy11				thng,trph		-1
[07	\gold;Xazax Trophy	\blue;Slow Target 4%\n\grey;Cube with Xazax's Illusion to Add Bonus\n	1	1	2		0	0	0									trophy15				thng,trph		-1
[08	\gold;The Veiled Prophet Trophy	\blue;+10% to Summoned Minion Resistances\n+20% to Summoned Minion Life\n\grey;Cube with the Idol of Vanity to Add Bonus\n	1	1	2		0	0	0									trophy02				thng,trph		-1
[09	\gold;Tran Athulua Trophy	\blue;Physical Resist 5%\n\grey;Cube with the Sunstone of the Gods to Add Bonus\n	1	1	2		0	0	0									trophy04				thng,trph		-1
[10	\gold;Quov Tsin Trophy	\blue;+10% to Spell Damage\n\grey;Cube with the Silver Seal of Ureh to Add Bonus\n	1	1	2		0	0	0									trophy06				thng,trph		-1
